neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,days_before_latest_review,reviews_per_month,calculated_host_listings_count,availability_365
4,1.31609,103.89828,3,168,3,0,1887.0,0.0,79,43
10,1.28299,103.84677,3,140,3,4,206.0,0.41871033485818504,13,0
10,1.28288,103.84675,3,137,1,19,188.0,1.0543120297715298,13,0
4,1.31523,103.89855,3,168,3,1,299.0,0.09531017980432493,114,45
4,1.31468,103.89749,3,199,3,0,1887.0,0.0,79,49
4,1.31463,103.89867,3,200,3,0,1887.0,0.0,79,52
4,1.31426,103.89816,3,200,3,2,189.0,0.1823215567939546,114,52
4,1.31464,103.89719,3,168,3,0,1887.0,0.0,79,48
10,1.28336,103.84643,3,142,1,16,182.0,0.9162907318741551,13,0
4,1.31418,103.89843,3,168,3,0,1887.0,0.0,79,45
4,1.31454,103.89754,3,168,3,0,1887.0,0.0,79,52
4,1.31471,103.89824,3,168,3,0,1887.0,0.0,79,45
15,1.28652,103.84744,3,287,2,27,9.0,1.4724720573609429,3,48
4,1.31535,103.89757,3,168,3,0,1887.0,0.0,45,43
4,1.31397,103.8986,3,199,3,0,1887.0,0.0,45,49
4,1.31538,103.89841,3,168,3,0,1887.0,0.0,45,52
4,1.31406,103.89815,3,168,3,0,1887.0,0.0,45,48
4,1.31453,103.89811,3,168,3,0,1887.0,0.0,45,52
4,1.31434,103.89828,3,168,3,0,1887.0,0.0,45,45
4,1.31567,103.89676,3,168,3,0,1887.0,0.0,45,45
4,1.31425,103.89899,3,168,2,0,1887.0,0.0,203,43
4,1.31542,103.89759,3,168,2,3,93.0,0.5538851132264376,203,52
13,1.32602,103.84621,2,169,4,15,27.0,0.9162907318741551,8,80
4,1.31426,103.89883,3,150,1,6,234.0,0.4574248470388755,67,363
4,1.31576,103.89825,3,140,3,10,27.0,0.6981347220709843,67,305
13,1.32106,103.85285,2,60,2,19,5.0,1.0438040521731147,5,82
5,1.29231,103.84014,3,235,1,7,34.0,0.5128236264286637,5,72
7,1.29597,103.80552,3,169,5,0,1887.0,0.0,7,331
2,1.28282,103.83455,2,56,4,1,238.0,0.12221763272424911,3,0
4,1.31569,103.89716,3,179,1,8,37.0,0.7371640659767196,67,360
4,1.30995,103.87767,3,281,5,0,1887.0,0.0,113,336
4,1.31434,103.89873,3,187,2,0,1887.0,0.0,157,43
4,1.31442,103.8969,3,181,2,1,73.0,0.3364722366212129,157,49
4,1.31561,103.89758,3,181,2,0,1887.0,0.0,157,49
4,1.31466,103.89742,3,169,3,2,19.0,0.4885800148186709,157,48
4,1.31523,103.89751,3,169,2,0,1887.0,0.0,157,45
4,1.31591,103.89707,3,169,2,1,304.0,0.09531017980432493,157,45
4,1.31567,103.89858,3,169,2,1,317.0,0.08617769624105241,157,52
4,1.3112,103.87613,3,187,2,3,43.0,0.9162907318741551,157,334
4,1.3114,103.87822,3,187,2,0,1887.0,0.0,157,337
4,1.30996,103.87821,3,187,2,1,36.0,0.5822156198526637,157,317
4,1.30975,103.87627,3,187,3,1,22.0,0.6931471805599453,157,318
4,1.30972,103.87796,3,187,3,0,1887.0,0.0,157,290
4,1.30991,103.87768,3,187,2,0,1887.0,0.0,157,319
4,1.31053,103.87684,3,250,2,1,233.0,0.12221763272424911,157,347
4,1.31029,103.87671,3,268,3,1,111.0,0.23901690047049992,157,305
4,1.31023,103.87804,3,287,2,0,1887.0,0.0,157,333
4,1.31043,103.8766,3,250,2,1,177.0,0.1570037488096647,157,299
4,1.31106,103.87764,3,260,2,1,148.0,0.1823215567939546,157,317
4,1.31116,103.87651,3,260,2,0,1887.0,0.0,157,322
4,1.3102,103.87809,3,200,3,12,103.0,0.7793248768009975,67,365
6,1.30418,103.8508,3,140,1,1,310.0,0.09531017980432493,64,363
6,1.30447,103.85053,3,90,1,6,66.0,0.46373401623214006,64,359
1,1.31176,103.79587,1,35,7,2,192.0,0.2151113796169455,8,146
6,1.30288,103.85179,3,200,7,13,20.0,0.9122827104766164,141,219
12,1.321,103.86211,3,200,25,8,40.0,0.6626879730752367,141,254
10,1.28341,103.84499,3,139,1,26,188.0,1.2837077723447896,13,0
10,1.28364,103.84501,3,140,1,13,183.0,0.8372475245337022,13,0
13,1.32134,103.85346,3,200,20,1,146.0,0.1823215567939546,141,261
13,1.32839,103.84846,3,200,5,7,21.0,0.6043159668533296,141,251
12,1.31681,103.85102,3,237,7,0,1887.0,0.0,141,167
12,1.32167,103.86454,3,299,5,1,207.0,0.1310282624064042,141,262
17,1.30001,103.8448,3,250,2,50,4.0,1.7544036826842861,2,3
12,1.32254,103.86481,3,299,25,4,23.0,1.0885619528146082,141,262
12,1.32137,103.86486,3,299,25,3,37.0,0.30010459245033816,141,262
13,1.32564,103.84796,3,287,20,1,146.0,0.1823215567939546,141,365
4,1.31426,103.89682,3,144,4,1,233.0,0.12221763272424911,114,49
4,1.31382,103.89699,3,146,28,0,1887.0,0.0,114,365
4,1.31577,103.89715,3,187,3,6,59.0,0.47000362924573563,141,49
4,1.31554,103.8974,3,200,3,1,206.0,0.1310282624064042,114,55
4,1.31404,103.89807,3,187,3,1,210.0,0.1310282624064042,141,55
4,1.31443,103.89703,3,200,1,9,170.0,0.6365768290715511,67,365
4,1.31583,103.89687,3,99,3,0,1887.0,0.0,141,44
4,1.31439,103.89855,3,87,3,4,8.0,0.3220834991691132,141,41
5,1.29747,103.8393,3,118,2,22,22.0,1.2325602611778486,48,329
5,1.29649,103.83978,3,135,2,8,93.0,0.7419373447293773,18,319
6,1.29984,103.85272,2,131,1,0,1887.0,0.0,1,0
4,1.31687,103.89058,3,368,1,1,311.0,0.09531017980432493,1,88
4,1.31403,103.89693,3,228,3,1,64.0,0.371563556432483,203,55
4,1.3143,103.89824,3,100,14,2,12.0,0.17395330712343798,67,358
13,1.32216,103.85202,3,133,2,17,14.0,1.2669476034873244,2,109
6,1.30135,103.85107,2,62,1,0,1887.0,0.0,4,0
5,1.29704,103.83956,2,83,2,12,65.0,0.8329091229351039,27,345
5,1.29512,103.83996,3,108,2,7,20.0,0.7701082216960737,27,346
5,1.29562,103.83815,2,87,2,2,277.0,0.1906203596086497,28,342
5,1.2971,103.84013,2,87,2,14,16.0,0.883767540168595,28,339
17,1.29905,103.8465,3,368,5,45,4.0,1.691939133945844,15,147
16,1.30129,103.8403,2,53,90,0,1887.0,0.0,3,365
16,1.30139,103.83935,3,136,90,0,1887.0,0.0,3,365
3,1.30227,103.83927,3,122,90,0,1887.0,0.0,3,365
4,1.31441,103.89884,3,100,3,0,1887.0,0.0,45,51
4,1.31519,103.89822,3,101,3,0,1887.0,0.0,45,41
4,1.31589,103.89744,3,101,3,0,1887.0,0.0,45,65
4,1.31395,103.89759,3,101,3,0,1887.0,0.0,45,41
4,1.3161,103.89903,3,100,28,4,59.0,0.3920420877760237,157,51
4,1.31468,103.8974,3,100,2,6,4.0,0.4885800148186709,157,41
4,1.31461,103.89855,3,99,2,3,181.0,0.3148107398400336,157,65
4,1.31591,103.89891,3,100,2,3,44.0,0.8415671856782188,157,41
4,1.3098,103.87656,3,281,5,0,1887.0,0.0,113,337
4,1.31034,103.87601,3,281,5,0,1887.0,0.0,113,319
4,1.31134,103.87786,3,281,5,0,1887.0,0.0,113,290
4,1.31161,103.87813,3,281,5,0,1887.0,0.0,113,318
4,1.31112,103.87662,3,281,5,0,1887.0,0.0,113,317
4,1.31189,103.87734,3,300,5,0,1887.0,0.0,113,347
4,1.31317,103.88788,3,300,5,1,277.0,0.10436001532424286,113,322
4,1.31156,103.87808,3,300,5,0,1887.0,0.0,113,317
4,1.31019,103.87775,3,300,5,0,1887.0,0.0,113,299
4,1.30966,103.87756,3,300,5,0,1887.0,0.0,113,305
4,1.31109,103.87638,3,300,5,0,1887.0,0.0,113,322
4,1.31538,103.89852,3,128,5,0,1887.0,0.0,113,51
4,1.3159,103.89837,3,131,5,0,1887.0,0.0,113,41
4,1.31599,103.89816,3,128,5,0,1887.0,0.0,113,65
4,1.31607,103.89896,3,131,5,0,1887.0,0.0,113,41
4,1.31574,103.89856,3,185,5,0,1887.0,0.0,113,48
4,1.31566,103.89737,3,185,5,0,1887.0,0.0,113,45
4,1.31548,103.89668,3,228,5,0,1887.0,0.0,113,52
4,1.31565,103.89852,3,187,5,0,1887.0,0.0,113,45
4,1.31417,103.89686,3,199,5,1,176.0,0.1570037488096647,113,43
4,1.31524,103.89684,3,187,5,0,1887.0,0.0,113,52
4,1.31593,103.89827,3,137,3,26,16.0,1.3029127521808397,141,41
4,1.3147,103.89829,3,137,3,16,29.0,0.9820784724121582,141,39
13,1.3264,103.84342,3,276,2,30,25.0,1.358409157630355,4,311
4,1.31524,103.89713,3,119,1,0,1887.0,0.0,67,365
4,1.31593,103.89711,3,100,3,3,124.0,0.3852624007906449,67,364
12,1.31041,103.87337,1,21,1,1,123.0,0.2151113796169455,109,360
12,1.30956,103.87175,1,21,1,1,95.0,0.2700271372130602,109,359
12,1.30985,103.8719,1,21,1,0,1887.0,0.0,109,360
12,1.30958,103.87341,1,21,1,7,73.0,0.5306282510621704,109,360
12,1.3105,103.87398,1,24,1,1,219.0,0.1310282624064042,109,360
1,1.31924,103.77288,2,56,1,21,19.0,1.1410330045520618,1,115
5,1.29676,103.83445,3,181,2,3,23.0,0.5653138090500605,8,307
5,1.29701,103.83823,3,118,2,11,79.0,0.7747271675523681,48,341
16,1.29924,103.83784,3,290,30,2,137.0,0.1823215567939546,274,291
4,1.31577,103.88132,2,33,18,0,1887.0,0.0,59,359
7,1.29087,103.77683,2,28,90,2,12.0,0.371563556432483,3,114
10,1.28466,103.84304,2,140,2,0,1887.0,0.0,8,167
12,1.30965,103.86297,2,40,28,0,1887.0,0.0,59,362
4,1.31356,103.88232,2,35,18,2,149.0,0.23111172096338664,83,359
14,1.27442,103.84574,3,156,30,0,1887.0,0.0,274,333
7,1.29678,103.80632,3,158,30,0,1887.0,0.0,274,269
12,1.31381,103.85424,3,137,3,2,146.0,0.30010459245033816,157,332
12,1.31437,103.85454,3,136,3,0,1887.0,0.0,157,325
6,1.306,103.84805,3,137,7,0,1887.0,0.0,157,243
12,1.31062,103.85919,3,219,7,1,167.0,0.16551443847757333,114,307
10,1.28179,103.844,3,135,7,1,254.0,0.11332868530700327,40,365
12,1.31556,103.85753,3,135,3,0,1887.0,0.0,157,334
13,1.32569,103.84478,3,137,7,1,129.0,0.20701416938432612,157,320
12,1.32062,103.86558,3,137,7,0,1887.0,0.0,157,335
14,1.27679,103.84677,3,294,90,3,214.0,0.27763173659827955,1,89
4,1.3145,103.8989,3,100,1,2,58.0,0.1906203596086497,67,364
4,1.31553,103.89898,3,119,5,2,268.0,0.1906203596086497,67,365
4,1.31593,103.89685,3,101,1,4,21.0,0.6626879730752367,67,365
4,1.31412,103.89845,3,119,7,0,1887.0,0.0,67,365
4,1.31399,103.89704,3,119,24,0,1887.0,0.0,67,365
8,1.29659,103.8885,2,58,90,0,1887.0,0.0,2,93
12,1.3148,103.84786,3,175,7,0,1887.0,0.0,2,0
14,1.27993,103.84882,3,258,2,36,16.0,1.5454325824581878,6,104
13,1.32757,103.84867,3,131,10,1,160.0,0.17395330712343798,141,342
11,1.29437,103.83011,3,142,2,3,164.0,0.28517894223366247,26,262
6,1.302,103.84768,3,249,90,0,1887.0,0.0,1,178
11,1.29442,103.82795,3,139,2,1,203.0,0.13976194237515863,26,294
11,1.2942,103.82977,3,115,2,5,221.0,0.3987761199573678,26,235
12,1.32794,103.86465,3,200,5,3,43.0,0.7608058290337599,141,304
13,1.32153,103.85178,3,137,7,0,1887.0,0.0,157,339
11,1.29488,103.82768,3,111,2,0,1887.0,0.0,26,328
6,1.30202,103.84712,3,150,14,0,1887.0,0.0,157,309
11,1.29454,103.82773,3,137,7,0,1887.0,0.0,157,151
2,1.28407,103.83211,3,132,2,0,1887.0,0.0,26,314
2,1.28393,103.83031,3,106,2,5,209.0,0.41871033485818504,26,326
2,1.28308,103.83131,3,118,2,1,201.0,0.13976194237515863,26,0
15,1.29338,103.8428,3,137,3,1,114.0,0.23111172096338664,157,287
5,1.2942,103.8418,3,137,3,0,1887.0,0.0,157,325
17,1.29462,103.84329,3,135,3,1,86.0,0.29266961396282004,157,327
2,1.28256,103.83208,3,111,2,2,193.0,0.23901690047049992,26,349
7,1.2952,103.80594,3,125,30,2,26.0,0.30748469974796055,274,313
15,1.29021,103.84489,3,340,3,44,6.0,1.673351238177753,2,234
1,1.31269,103.79584,1,40,7,2,157.0,0.20701416938432612,8,159
1,1.3117,103.79627,1,35,7,6,23.0,0.5822156198526637,8,163
13,1.32822,103.84867,3,137,5,0,1887.0,0.0,157,342
13,1.32802,103.84711,3,136,3,1,27.0,0.6931471805599453,157,338
6,1.30142,103.84993,3,137,3,1,254.0,0.11332868530700327,157,260
13,1.3236,103.85148,3,137,4,0,1887.0,0.0,157,322
13,1.32187,103.85201,3,131,3,1,34.0,0.6043159668533296,157,316
13,1.32867,103.84917,3,135,5,0,1887.0,0.0,157,121
13,1.32666,103.84696,3,137,10,1,179.0,0.1570037488096647,157,365
12,1.31465,103.8542,3,187,3,0,1887.0,0.0,157,329
12,1.31378,103.85413,3,190,3,0,1887.0,0.0,157,155
12,1.31265,103.85253,3,199,3,2,46.0,0.3852624007906449,157,247
4,1.31569,103.8857,3,200,20,0,1887.0,0.0,157,365
12,1.31184,103.8591,3,161,3,8,17.0,0.6729444732424258,157,305
7,1.28114,103.78763,2,50,14,4,30.0,0.46373401623214006,32,318
5,1.29983,103.83303,3,144,90,1,35.0,0.5933268452777344,274,240
3,1.30846,103.82857,3,204,30,4,150.0,0.3987761199573678,274,271
4,1.31874,103.88261,3,310,30,0,1887.0,0.0,274,301
13,1.31765,103.84465,3,381,30,3,120.0,0.29266961396282004,274,0
10,1.2838,103.84235,1,100,1,2,139.0,0.2700271372130602,6,358
10,1.28273,103.84243,1,50,1,3,239.0,0.27763173659827955,6,358
13,1.32735,103.84936,3,167,30,1,212.0,0.1310282624064042,274,252
7,1.30359,103.78392,3,290,89,0,1887.0,0.0,45,364
10,1.28385,103.84356,2,150,1,0,1887.0,0.0,6,287
14,1.27483,103.84361,3,310,30,0,1887.0,0.0,274,0
10,1.28354,103.84243,1,50,1,14,160.0,0.9082585601768908,6,362
10,1.28199,103.84353,1,100,1,21,43.0,1.1378330018213911,6,361
10,1.28287,103.8422,2,300,1,0,1887.0,0.0,6,335
2,1.27282,103.80743,3,340,30,0,1887.0,0.0,274,0
4,1.31438,103.88727,2,58,2,2,1.0,1.0986122886681098,26,210
6,1.30619,103.85003,3,150,2,41,4.0,1.623340817603092,2,0
12,1.31315,103.85907,2,22,3,20,19.0,1.308332819650179,3,306
10,1.28321,103.84494,3,125,7,6,127.0,0.5128236264286637,40,350
10,1.28209,103.8449,3,125,7,6,34.0,0.5306282510621704,40,362
12,1.29927,103.86056,3,343,3,6,16.0,0.4946962418361071,3,255
4,1.31456,103.88629,2,72,2,23,14.0,1.1878434223960523,26,221
14,1.28012,103.85203,2,86,90,0,1887.0,0.0,41,365
12,1.29887,103.86068,3,362,3,3,25.0,1.1631508098056809,3,262
4,1.31086,103.87952,3,179,1,14,33.0,0.9400072584914712,3,254
7,1.30432,103.78331,3,194,2,4,19.0,0.36464311358790924,1,36
11,1.29651,103.8288,2,119,1,37,13.0,1.5496879080283263,2,3
6,1.30428,103.84976,3,90,1,2,17.0,0.3852624007906449,64,365
10,1.28153,103.84684,3,156,5,16,28.0,1.0188473201992472,40,357
10,1.2821,103.84682,3,135,7,2,185.0,0.23901690047049992,40,338
10,1.2831,103.8448,3,156,7,10,7.0,0.7323678937132266,40,356
10,1.28298,103.84294,2,240,2,0,1887.0,0.0,8,138
11,1.29439,103.83069,2,44,1,40,16.0,1.713797927758343,6,57
11,1.29637,103.82968,2,43,1,35,20.0,1.62924053973028,6,44
11,1.29648,103.8292,2,44,1,33,23.0,1.5769147207285403,6,71
11,1.29426,103.83074,2,62,1,32,19.0,1.556037135706985,6,42
11,1.29463,103.83065,2,71,1,29,14.0,1.4539530095937052,6,67
11,1.29453,103.82983,2,56,1,34,15.0,1.5912739418064292,6,65
13,1.3174,103.84694,3,169,2,23,13.0,1.208960345836975,38,126
12,1.31289,103.85641,3,250,2,28,15.0,1.551808799597464,6,161
12,1.30054,103.86239,3,200,2,11,16.0,0.7561219797213337,5,66
4,1.31291,103.8798,3,168,1,15,14.0,0.9477893989335261,5,25
13,1.3148,103.83936,2,50,2,18,8.0,1.1939224684724346,1,12
2,1.28448,103.82892,3,135,1,3,24.0,0.3220834991691132,3,250
4,1.31631,103.88804,2,87,2,2,46.0,0.20701416938432612,26,147
4,1.31561,103.88788,2,72,2,4,49.0,0.506817602368452,26,191
4,1.31481,103.88593,2,51,2,14,2.0,0.9439058989071285,26,211
14,1.27459,103.84457,3,310,14,1,27.0,0.6931471805599453,274,0
5,1.29615,103.83777,3,150,2,36,18.0,1.536867219599265,3,310
4,1.31497,103.89055,2,94,4,9,28.0,0.6931471805599453,2,40
5,1.29782,103.83335,3,156,1,0,1887.0,0.0,3,26
4,1.3152,103.89814,3,87,3,5,31.0,0.6097655716208942,141,62
10,1.27578,103.84394,3,156,30,0,1887.0,0.0,274,83
4,1.31489,103.88514,3,131,90,1,89.0,0.28517894223366247,274,349
12,1.32081,103.86483,3,299,25,0,1887.0,0.0,141,365
12,1.32219,103.86495,3,299,5,1,59.0,0.3987761199573678,141,262
12,1.32232,103.86342,3,299,25,2,44.0,0.2151113796169455,141,265
13,1.32362,103.85361,3,200,3,2,36.0,0.22314355131420976,157,330
13,1.32218,103.85344,3,208,3,1,121.0,0.2151113796169455,157,254
13,1.32408,103.85408,3,200,3,0,1887.0,0.0,157,259
13,1.3229,103.85231,3,199,3,0,1887.0,0.0,157,301
13,1.32264,103.85336,3,200,3,0,1887.0,0.0,157,275
13,1.32287,103.85192,3,200,3,4,19.0,0.47000362924573563,157,260
6,1.30122,103.85201,3,200,5,0,1887.0,0.0,157,217
12,1.31356,103.84615,2,60,1,24,18.0,1.264126727145683,4,342
11,1.29663,103.82879,3,119,5,2,237.0,0.20701416938432612,2,0
12,1.31389,103.84658,2,58,1,19,33.0,1.0818051703517284,4,158
12,1.31473,103.84831,2,58,1,18,17.0,1.0715836162801904,4,158
14,1.27529,103.84583,3,142,30,2,211.0,0.22314355131420976,274,271
12,1.32038,103.86425,3,197,7,0,1887.0,0.0,157,254
10,1.28198,103.84667,3,139,1,10,106.0,0.712949807856125,13,0
14,1.27537,103.84558,3,151,30,1,59.0,0.3987761199573678,274,252
6,1.30007,103.85163,3,237,7,2,45.0,0.7275486072772779,141,256
6,1.30156,103.85031,3,237,30,1,77.0,0.3220834991691132,141,254
4,1.31545,103.89888,3,99,3,1,151.0,0.1823215567939546,141,65
4,1.31638,103.89989,2,60,1,6,91.0,0.506817602368452,1,0
5,1.29684,103.83842,2,50,7,17,34.0,1.0152306797290584,1,0
12,1.30815,103.86075,2,44,28,1,260.0,0.10436001532424286,59,355
2,1.28239,103.83594,2,75,4,1,289.0,0.09531017980432493,2,0
2,1.28468,103.83448,2,60,4,0,1887.0,0.0,2,0
9,1.33202,103.84497,2,50,2,11,180.0,0.7793248768009975,3,0
6,1.30857,103.85235,3,165,6,0,1887.0,0.0,1,353
12,1.31553,103.84747,3,160,2,27,6.0,1.415853163361435,4,318
1,1.31344,103.7948,2,50,1,2,268.0,0.1906203596086497,3,0
4,1.31505,103.88332,3,100,90,20,165.0,1.1151415906193203,1,49
11,1.31266,103.80636,3,200,90,0,1887.0,0.0,1,0
14,1.28105,103.85168,3,350,2,22,2.0,1.199964782928397,2,87
14,1.27513,103.84672,3,160,1,2,236.0,0.2151113796169455,1,0
9,1.33329,103.845,2,56,90,2,274.0,0.1906203596086497,3,0
14,1.28082,103.85274,2,200,2,16,24.0,1.000631880307906,2,106
10,1.28469,103.84332,2,118,1,7,18.0,0.5596157879354227,5,308
14,1.27337,103.84728,3,169,30,1,8.0,0.6931471805599453,274,264
14,1.27355,103.84386,3,146,30,0,1887.0,0.0,274,286
2,1.27958,103.82807,2,143,1,0,1887.0,0.0,1,90
12,1.31149,103.86313,2,40,18,1,186.0,0.14842000511827322,83,362
9,1.33342,103.84335,2,50,2,5,256.0,0.4252677354043441,3,0
12,1.30035,103.86185,2,81,2,19,8.0,1.1019400787607843,5,65
4,1.31281,103.87883,3,156,3,0,1887.0,0.0,157,326
14,1.2748,103.84544,3,146,30,0,1887.0,0.0,274,353
10,1.28047,103.84634,2,124,1,0,1887.0,0.0,1,0
14,1.27315,103.84504,3,151,30,0,1887.0,0.0,274,146
14,1.2753,103.8458,3,310,18,1,32.0,0.6312717768418578,274,22
5,1.29389,103.83754,3,287,1,54,18.0,1.9213246735826988,7,5
12,1.30974,103.86077,2,43,18,0,1887.0,0.0,59,359
6,1.30099,103.85038,3,175,1,0,1887.0,0.0,1,0
14,1.27851,103.84739,3,378,2,9,61.0,0.7030975114131134,1,73
11,1.29505,103.82647,3,300,1,34,11.0,1.5390154481375546,2,338
14,1.27538,103.84635,3,151,30,1,180.0,0.14842000511827322,274,248
2,1.28344,103.82968,3,124,1,13,23.0,0.8586616190375188,30,312
14,1.27475,103.84374,3,146,30,1,76.0,0.3220834991691132,274,278
14,1.27567,103.84497,3,147,30,1,60.0,0.3920420877760237,274,250
14,1.27451,103.84416,3,156,30,1,55.0,0.4252677354043441,274,242
14,1.27523,103.84549,3,146,30,2,69.0,0.46373401623214006,274,327
11,1.29297,103.82783,3,122,2,3,142.0,0.2700271372130602,26,294
14,1.27479,103.84384,3,146,30,2,151.0,0.22314355131420976,274,335
14,1.27518,103.84443,3,285,30,0,1887.0,0.0,274,251
14,1.27555,103.84533,3,310,30,1,233.0,0.12221763272424911,274,240
4,1.31682,103.8778,2,300,1,1,287.0,0.09531017980432493,1,0
14,1.27501,103.84524,3,290,30,1,218.0,0.1310282624064042,274,299
10,1.28362,103.84153,2,75,90,0,1887.0,0.0,83,356
12,1.31149,103.86297,2,42,18,0,1887.0,0.0,83,256
11,1.29321,103.83014,3,85,1,45,6.0,1.7950872593207297,1,84
10,1.27564,103.84422,3,156,30,0,1887.0,0.0,274,331
4,1.31429,103.88192,2,35,18,1,126.0,0.20701416938432612,83,359
6,1.30126,103.84628,3,131,25,1,201.0,0.13976194237515863,141,345
11,1.29436,103.82977,3,128,2,6,79.0,0.7323678937132266,26,235
6,1.3062,103.84807,2,60,5,12,20.0,1.208960345836975,2,305
11,1.29393,103.83004,3,122,2,2,34.0,0.6678293725756554,26,328
11,1.29409,103.82992,3,146,2,1,162.0,0.16551443847757333,26,294
11,1.29481,103.83047,3,150,2,9,44.0,0.9555114450274363,26,262
7,1.29544,103.80568,3,158,30,1,219.0,0.1310282624064042,274,260
14,1.27302,103.84434,3,156,6,1,30.0,0.6626879730752367,274,0
14,1.27439,103.84458,3,156,30,2,231.0,0.2151113796169455,274,192
2,1.29049,103.81809,2,81,90,0,1887.0,0.0,1,364
14,1.28071,103.85129,3,200,90,2,262.0,0.1906203596086497,1,300
8,1.29808,103.88788,2,90,5,3,52.0,0.8285518175661483,1,154
3,1.30215,103.83863,3,340,6,1,187.0,0.14842000511827322,6,312
4,1.31936,103.88279,2,81,1,4,16.0,0.4054651081081644,2,348
2,1.28166,103.82997,3,125,2,1,135.0,0.19885085874516517,24,312
14,1.28059,103.84938,3,250,2,16,18.0,1.0818051703517284,38,289
14,1.29861,103.85747,2,365,1,0,1887.0,0.0,9,279
2,1.28301,103.83112,3,131,1,2,241.0,0.2151113796169455,26,266
14,1.27549,103.84515,3,144,30,1,208.0,0.1310282624064042,274,321
14,1.2739,103.84506,3,158,30,0,1887.0,0.0,274,347
14,1.27455,103.84574,3,156,30,2,16.0,0.32930374714260047,274,308
6,1.30926,103.85255,3,190,1,53,9.0,1.8931119634883424,4,242
6,1.30898,103.85098,3,171,1,37,12.0,1.6114359150967734,4,289
10,1.28517,103.84305,2,65,90,1,282.0,0.10436001532424286,59,356
4,1.31499,103.8842,3,142,1,50,6.0,1.8671761085128091,4,302
11,1.29312,103.83046,3,122,1,14,26.0,1.0043016091968684,30,235
14,1.27425,103.84518,3,156,30,0,1887.0,0.0,274,318
11,1.2961,103.82902,3,181,1,3,245.0,0.28517894223366247,30,208
14,1.27556,103.84409,3,156,30,2,211.0,0.22314355131420976,274,240
14,1.27442,103.84459,3,310,14,1,236.0,0.12221763272424911,274,3
14,1.27585,103.84591,3,161,30,2,162.0,0.22314355131420976,274,300
2,1.28179,103.83111,3,125,2,0,1887.0,0.0,26,312
14,1.27494,103.84435,3,146,30,1,87.0,0.29266961396282004,274,349
10,1.2757,103.84431,3,290,30,0,1887.0,0.0,274,300
11,1.29735,103.82904,3,139,1,11,76.0,0.7701082216960737,30,329
14,1.27506,103.84385,3,192,30,1,91.0,0.27763173659827955,274,307
12,1.31113,103.86041,2,43,18,1,148.0,0.1823215567939546,59,359
11,1.29484,103.83021,3,139,2,11,20.0,0.8329091229351039,30,262
11,1.29305,103.83055,3,128,2,9,41.0,1.1662709371419244,30,294
4,1.31961,103.8823,3,250,30,1,202.0,0.13976194237515863,274,287
11,1.29762,103.82911,3,153,1,1,55.0,0.4252677354043441,30,208
2,1.28269,103.83086,3,104,1,16,19.0,1.1216775615991057,30,326
2,1.28958,103.81994,3,331,30,0,1887.0,0.0,274,244
2,1.29023,103.81599,3,204,90,2,58.0,0.23111172096338664,274,305
11,1.29425,103.83025,3,132,2,18,28.0,1.0986122886681098,30,328
11,1.29582,103.82937,3,167,1,6,38.0,0.5766133643039938,30,101
18,1.35323,103.85242,3,290,30,2,16.0,0.26236426446749106,274,298
4,1.31399,103.88343,3,129,1,62,10.0,2.0681277817795625,1,69
9,1.3289,103.86941,3,119,2,2,271.0,0.19885085874516517,1,0
2,1.28203,103.83239,3,132,2,2,120.0,0.3364722366212129,30,349
2,1.28544,103.83443,3,125,1,12,23.0,0.8671004876833833,30,314
6,1.30489,103.8554,2,68,2,25,17.0,1.3506671834767394,3,300
2,1.28216,103.8317,3,132,2,1,246.0,0.11332868530700327,26,291
2,1.28158,103.83189,3,111,1,7,23.0,0.6151856390902335,30,291
14,1.27408,103.84711,3,129,7,0,1887.0,0.0,274,0
2,1.28357,103.8318,3,118,1,1,244.0,0.11332868530700327,30,266
14,1.27423,103.84576,3,156,30,1,177.0,0.1570037488096647,274,305
14,1.27436,103.84503,3,158,30,0,1887.0,0.0,274,301
14,1.27605,103.84598,3,144,5,0,1887.0,0.0,274,0
10,1.27639,103.84373,3,206,30,0,1887.0,0.0,274,240
14,1.28161,103.85216,2,99,65,0,1887.0,0.0,41,365
7,1.27943,103.78543,2,87,3,2,152.0,0.22314355131420976,18,365
5,1.29972,103.8366,3,369,30,0,1887.0,0.0,274,327
13,1.3238,103.85046,3,169,90,0,1887.0,0.0,274,0
4,1.31896,103.88165,3,135,3,1,17.0,0.6931471805599453,1,17
13,1.32691,103.85018,3,165,30,2,23.0,0.6678293725756554,274,293
13,1.32824,103.85059,3,165,30,2,168.0,0.26236426446749106,274,260
13,1.32681,103.85087,3,144,14,0,1887.0,0.0,274,0
15,1.28768,103.84794,1,31,1,4,55.0,0.5822156198526637,109,363
14,1.27556,103.84589,3,299,2,8,39.0,0.7654678421395714,6,131
13,1.32288,103.85222,3,150,7,1,217.0,0.1310282624064042,114,365
4,1.31599,103.89711,3,149,3,0,1887.0,0.0,114,41
4,1.31559,103.8985,3,133,3,0,1887.0,0.0,114,65
12,1.3121,103.85683,3,175,1,25,17.0,1.332366019094335,16,49
4,1.31512,103.88273,2,35,18,1,270.0,0.10436001532424286,83,359
13,1.32409,103.85396,3,200,20,1,80.0,0.3148107398400336,141,365
13,1.32229,103.85238,3,200,3,1,250.0,0.11332868530700327,141,301
